id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
9053,,13500000.0,89.0,10.0,,13.0,3.0,,2.64,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,162
9054,1.0,20200000.0,62.9,10.0,28.7,3.0,2.0,1.0,2.8,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,5289
9055,1.0,22800000.0,76.0,8.0,50.0,8.0,3.0,1.0,3.2,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,5867
9056,2.0,25000000.0,81.0,9.0,52.0,8.0,3.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,5867
9057,1.0,28990000.0,106.0,,,17.0,3.0,1.0,2.9,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1583
9058,1.0,32500000.0,115.0,,71.1,23.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1583
9059,3.0,4342170.0,21.7,5.0,8.8,3.0,1.0,,2.7,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,3556
9060,1.0,6099000.0,38.8,8.5,20.8,2.0,1.0,,,0.0,1.0,0.0,1.0,,,1.0,2.0,8102
9061,1.0,6290000.0,39.0,9.0,21.0,4.0,1.0,,2.64,0.0,1.0,,,,,1.0,1.0,9406
9062,0.0,6400000.0,40.0,8.0,17.0,3.0,1.0,,2.64,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,374
9063,3.0,6743990.0,40.7,18.9,12.0,3.0,1.0,,2.7,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,3556
9064,0.0,6950000.0,38.0,8.4,19.1,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1509
9065,0.0,7200000.0,55.0,8.0,30.0,6.0,2.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7052
9066,0.0,7295000.0,39.7,8.0,16.7,8.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,374
9067,,7450000.0,44.6,6.2,27.9,5.0,2.0,,,,,,,,,,0.0,48
9068,,7600000.0,51.5,8.2,30.1,11.0,2.0,,,,,,,,,,0.0,9406
9069,3.0,7899760.0,51.7,11.7,27.3,27.0,2.0,,2.7,1.0,0.0,1.0,0.0,,,,1.0,3556
9070,1.0,7990000.0,53.0,9.0,30.0,4.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3949
9071,3.0,8038710.0,51.3,11.8,27.6,13.0,2.0,,2.7,1.0,0.0,1.0,0.0,,,,1.0,3556
9072,0.0,8000000.0,55.0,12.0,30.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3189
9073,1.0,8100000.0,43.0,6.0,30.0,4.0,2.0,2.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6033
9074,2.0,8200000.0,44.5,6.0,27.5,9.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,145
9075,2.0,8500000.0,54.0,9.2,34.0,6.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7588
9076,1.0,8600000.0,42.5,6.0,30.0,1.0,2.0,1.0,2.48,1.0,0.0,1.0,0.0,,,1.0,1.0,5443
9077,1.0,8800000.0,39.4,10.0,20.0,7.0,1.0,,,0.0,1.0,1.0,0.0,,,0.0,1.0,544
9078,1.0,9000000.0,67.5,23.0,39.0,2.0,2.0,1.0,2.64,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4409
9079,1.0,9000000.0,41.0,6.0,30.0,5.0,2.0,,2.5,1.0,0.0,,,1.0,0.0,2.0,1.0,9100
9080,2.0,9550000.0,44.0,6.0,29.2,1.0,2.0,2.0,,1.0,0.0,1.0,0.0,,,1.0,1.0,7439
9081,3.0,10336800.0,58.4,12.2,31.3,32.0,2.0,,2.7,1.0,0.0,1.0,0.0,,,,1.0,7859
9082,2.0,10350000.0,64.6,9.7,43.6,12.0,3.0,,2.64,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,651
9083,,10500000.0,61.0,10.8,30.9,14.0,2.0,,,,,,,,,,0.0,6820
9084,2.0,10551364.0,46.0,15.0,22.0,7.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4099
9085,,9500000.0,40.6,,,10.0,1.0,,2.8,0.0,1.0,,,1.0,0.0,1.0,1.0,5486
9086,,9900000.0,53.6,,,5.0,2.0,,,,,,,,,,,9372
9087,3.0,6146990.0,25.1,5.0,10.4,5.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9088,,7170000.0,41.0,11.0,14.5,12.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6371
9089,3.0,7376720.0,34.6,12.7,12.0,14.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9090,3.0,9290810.0,45.7,7.5,24.4,5.0,2.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9091,3.0,9874800.0,46.8,17.7,14.2,14.0,1.0,,,1.0,0.0,,,,,,1.0,1352
9092,3.0,11186000.0,59.5,13.9,27.0,3.0,2.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9093,3.0,13029120.0,70.2,5.4,44.9,3.0,3.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9094,3.0,15108100.0,79.1,29.2,27.2,7.0,2.0,,,0.0,1.0,,,,,,1.0,1352
9095,3.0,17512530.0,93.7,6.2,59.4,5.0,4.0,,,1.0,0.0,,,0.0,1.0,,1.0,7644
9096,3.0,21866900.0,113.3,31.0,39.7,18.0,3.0,,,0.0,1.0,,,,,,1.0,4883
9097,,23800000.0,63.0,9.0,35.0,14.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,,,2.0,1.0,3833
9098,3.0,27012916.0,68.49,,34.8,11.0,2.0,,3.45,,,,,,,,1.0,7652
9099,,38000000.0,147.0,17.0,95.0,14.0,3.0,,,1.0,0.0,,,,,,1.0,3372
9100,,53999999.0,170.0,20.0,120.0,11.0,3.0,,,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1882
9101,3.0,72593363.0,176.4,,,16.0,4.0,,,,,,,,,,1.0,2640
9102,,20835764.0,72.7,,,10.0,2.0,,3.0,,,,,,,,1.0,4693
9103,3.0,71052696.0,154.5,14.7,139.8,7.0,4.0,,4.0,2.0,1.0,,,0.0,1.0,,1.0,9592
9104,,18109000.0,99.5,,,22.0,2.0,,,,,,,,,,1.0,3139
9105,1.0,10800000.0,78.0,11.0,56.0,14.0,3.0,,,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1982
9106,1.0,10900000.0,63.0,7.5,43.0,2.0,3.0,,,0.0,1.0,,,1.0,0.0,1.0,1.0,2512
9107,,11000000.0,54.1,9.5,32.3,2.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5313
9108,1.0,11290000.0,75.0,11.0,44.0,3.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4608
9109,1.0,11200000.0,39.2,8.0,19.8,8.0,1.0,,,0.0,1.0,,,,,0.0,2.0,2202
9110,0.0,11499000.0,51.1,8.5,30.8,1.0,2.0,1.0,2.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,6592
9111,2.0,11500000.0,61.3,15.0,22.0,4.0,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4099
9112,3.0,12132600.0,43.8,9.8,25.8,28.0,1.0,,3.1,1.0,0.0,,,,,,1.0,3883
9113,2.0,12400000.0,45.0,7.0,30.0,8.0,2.0,0.0,2.8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6245
9114,1.0,12900000.0,82.0,16.0,40.0,5.0,2.0,,3.1,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,8955
9115,1.0,13200000.0,68.4,13.0,33.0,6.0,2.0,,2.8,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2871
9116,,13500000.0,54.7,9.0,33.0,7.0,2.0,,,,,,,,,,0.0,5009
9117,1.0,13900000.0,57.2,9.0,36.0,3.0,2.0,1.0,,0.0,1.0,0.0,1.0,,,1.0,2.0,6651
9118,1.0,14600000.0,85.0,12.0,52.6,16.0,3.0,,2.75,2.0,0.0,,,0.0,1.0,2.0,1.0,6653
9119,3.0,15850000.0,63.4,8.4,38.0,3.0,2.0,,3.1,1.0,0.0,,,,,,1.0,3883
9120,3.0,15782400.0,115.2,20.3,65.0,17.0,3.0,,2.7,2.0,0.0,0.0,1.0,,,,1.0,8224
9121,3.0,16195503.0,58.8,,,10.0,1.0,,,,,,,,,,1.0,2434
9122,1.0,16500000.0,58.0,9.0,40.0,4.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9248
9123,1.0,16815000.0,67.3,19.0,35.0,14.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7631
9124,3.0,16849800.0,66.6,17.3,33.4,2.0,2.0,,3.1,1.0,1.0,,,,,,1.0,3883
9125,1.0,16990000.0,70.0,7.0,46.5,7.0,3.0,1.0,2.8,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,8741
9126,1.0,17500000.0,83.0,12.8,47.9,23.0,3.0,,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2941
9127,2.0,17500000.0,83.0,12.8,47.9,23.0,3.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2941
9128,3.0,18024500.0,76.7,17.2,35.8,2.0,2.0,,3.1,1.0,1.0,,,,,,1.0,3883
9129,3.0,17955900.0,84.3,14.2,37.6,14.0,2.0,,,1.0,1.0,,,0.0,2.0,,1.0,7638
9130,2.0,18500000.0,71.7,8.3,40.9,12.0,3.0,1.0,2.75,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,656
9131,3.0,19032000.0,73.2,9.7,46.6,2.0,2.0,,3.1,1.0,1.0,,,,,,1.0,3883
9132,3.0,18867464.0,61.49,,,18.0,1.0,,3.0,,,,,0.0,1.0,,1.0,2570
9133,3.0,19278000.0,75.6,16.6,35.8,5.0,2.0,,3.1,1.0,1.0,,,,,,1.0,3883
9134,1.0,19500000.0,78.0,28.4,22.6,8.0,1.0,,,1.0,0.0,,,,,0.0,1.0,3463
9135,1.0,19700000.0,72.0,,52.3,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,,,2.0,1.0,8274
9136,3.0,19928000.0,84.8,14.4,48.9,3.0,2.0,,3.1,1.0,1.0,,,,,,1.0,3883
9137,3.0,19844500.0,92.3,15.7,47.1,14.0,2.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
9138,1.0,20300000.0,84.3,17.6,40.3,7.0,3.0,,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2191
9139,,20500000.0,64.0,12.0,32.0,4.0,2.0,,3.1,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,7638
9140,2.0,21000000.0,86.0,12.4,46.6,17.0,2.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7638
9141,,21000000.0,76.0,10.2,48.0,6.0,3.0,,2.7,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3248
9142,1.0,21440000.0,85.8,17.5,38.0,18.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7631
9143,3.0,21461300.0,98.9,16.9,50.6,3.0,2.0,,,0.0,1.0,,,0.0,2.0,,1.0,7638
9144,3.0,21715600.0,93.2,15.7,47.1,7.0,2.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
9145,3.0,22176000.0,100.8,17.0,51.4,14.0,2.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
9146,3.0,22385600.0,82.3,11.5,47.8,18.0,2.0,,3.1,1.0,1.0,,,0.0,1.0,,1.0,3883
9147,1.0,22415000.0,89.7,18.4,35.0,13.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7631
9148,2.0,13500000.0,60.0,10.0,34.0,14.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2030
9149,1.0,16564838.0,77.4,7.2,47.6,29.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5102
9150,3.0,20688434.0,83.5,11.4,34.6,30.0,2.0,,3.13,1.0,0.0,1.0,1.0,,,,1.0,4886
9151,2.0,21500000.0,76.5,9.0,45.5,3.0,3.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,7119
9152,3.0,33200706.0,103.4,10.8,65.9,34.0,4.0,,3.1,1.0,1.0,1.0,1.0,,,,1.0,5102
9153,3.0,48145770.0,205.5,26.9,113.8,27.0,5.0,,3.13,2.0,1.0,1.0,1.0,,,,1.0,4886
9154,0.0,12400000.0,62.0,12.0,22.0,5.0,1.0,,,,,,,,,,0.0,1301
9155,1.0,9290000.0,65.0,6.6,,11.0,3.0,1.0,2.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8480
9156,1.0,9800000.0,48.0,7.4,30.0,4.0,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2580
9157,1.0,10200000.0,40.0,6.0,25.0,15.0,2.0,,,,,0.0,1.0,,,,1.0,133
9158,1.0,10190000.0,41.0,10.0,25.0,14.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1208
9159,1.0,10299990.0,72.0,9.0,50.0,1.0,3.0,,3.0,0.0,1.0,1.0,0.0,,,1.0,1.0,9148
9160,1.0,10300000.0,58.0,6.0,42.0,1.0,3.0,,2.64,0.0,1.0,1.0,1.0,,,1.0,1.0,1348
9161,0.0,9000000.0,54.0,9.2,32.0,1.0,2.0,1.0,,0.0,1.0,1.0,0.0,,,0.0,1.0,7985
9162,3.0,11010560.0,54.4,19.6,22.3,13.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,759
9163,3.0,11976840.0,41.2,19.9,12.4,22.0,1.0,,2.8,1.0,0.0,0.0,1.0,,,,1.0,9503
9164,3.0,16270430.0,64.9,20.6,28.2,23.0,2.0,,2.8,0.0,2.0,1.0,0.0,,,,1.0,9503
9165,3.0,19945768.0,76.5,15.0,44.4,16.0,3.0,,3.0,1.0,1.0,1.0,0.0,,,,1.0,756
9166,3.0,22380375.0,92.5,,0.0,10.0,3.0,,3.1,1.0,1.0,,,,,,1.0,9592
9167,3.0,6545000.0,38.5,,19.7,1.0,1.0,,,,,,,,,,0.0,767
9168,3.0,7010268.0,36.78,,10.2,1.0,2.0,,2.95,1.0,0.0,1.0,0.0,,,,1.0,767
9169,3.0,7437300.0,38.14,,10.8,2.0,2.0,,2.95,1.0,0.0,1.0,0.0,,,,1.0,767
9170,1.0,47800000.0,140.0,18.0,,2.0,4.0,,,,,,,,,,0.0,7926
9171,1.0,23840000.0,95.4,17.7,42.0,21.0,2.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7631
9172,0.0,24000000.0,101.0,10.0,63.5,14.0,4.0,1.0,2.7,1.0,0.0,1.0,0.0,,,2.0,1.0,9296
9173,1.0,24500000.0,100.7,,,5.0,4.0,,,,,,,,,,0.0,2072
9174,1.0,24500000.0,74.0,12.0,37.7,7.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,,2.0,4967
9175,1.0,25000000.0,76.7,8.8,52.0,3.0,3.0,,,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2866
9176,3.0,25809000.0,122.9,15.5,71.2,4.0,3.0,,,1.0,1.0,,,0.0,2.0,,1.0,7638
9177,3.0,27427500.0,121.9,15.5,72.6,20.0,3.0,,,1.0,1.0,,,0.0,2.0,,1.0,7638
9178,3.0,27951000.0,133.1,25.4,72.2,5.0,3.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
9179,0.0,28870000.0,131.2,20.3,73.3,5.0,3.0,,3.1,,,1.0,1.0,0.0,2.0,0.0,1.0,7631
9180,3.0,29458300.0,132.1,25.4,72.2,14.0,3.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
9181,2.0,29850000.0,106.5,11.5,57.9,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,6011
9182,2.0,30500000.0,89.28,18.9,49.9,5.0,3.0,1.0,,2.0,0.0,,,0.0,1.0,0.0,1.0,4448
9183,3.0,31000000.0,89.7,,,18.0,2.0,,,,,,,,,,1.0,6061
9184,3.0,31569000.0,123.8,16.9,65.2,4.0,3.0,,3.1,1.0,1.0,,,,,,1.0,3883
9185,1.0,32900000.0,86.1,17.0,28.0,21.0,2.0,1.0,,2.0,0.0,,,,,2.0,1.0,3463
9186,1.0,33500000.0,118.0,21.0,66.0,15.0,3.0,,2.9,2.0,0.0,,,0.0,1.0,0.0,2.0,2434
9187,0.0,33490000.0,81.6,14.0,29.0,27.0,3.0,,,1.0,0.0,,,,,3.0,1.0,3463
9188,3.0,33993603.0,119.61,,,3.0,1.0,,3.0,,,,,0.0,1.0,,1.0,2570
9189,0.0,34500000.0,140.0,24.0,81.0,8.0,4.0,1.0,3.1,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,7269
9190,0.0,35000000.0,156.0,,,13.0,4.0,1.0,,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,7631
9191,1.0,44500000.0,130.0,22.0,72.0,12.0,3.0,1.0,,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,6173
9192,0.0,46500000.0,109.5,18.5,68.7,4.0,3.0,1.0,3.1,2.0,0.0,1.0,0.0,,,3.0,1.0,3463
9193,1.0,47800000.0,110.0,25.7,55.1,5.0,3.0,1.0,,2.0,0.0,,,,,2.0,1.0,3463
9194,1.0,49950000.0,135.0,21.9,83.9,6.0,3.0,1.0,,2.0,0.0,,,0.0,1.0,2.0,1.0,5566
9195,3.0,56950000.0,168.11,,,20.0,1.0,,3.0,,,,,0.0,1.0,,1.0,2570
9196,2.0,59500000.0,192.6,50.0,130.0,16.0,4.0,,,,,,,,,,0.0,4238
9197,1.0,95000000.0,170.0,20.0,120.0,3.0,4.0,,,0.0,2.0,,,,,3.0,2.0,263
9198,1.0,6800000.0,40.0,,25.0,13.0,1.0,,2.64,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4727
9199,3.0,7087572.0,43.6,9.9,24.5,10.0,2.0,,,0.0,1.0,,,,,,1.0,5782
9200,3.0,8049516.0,62.8,17.6,31.4,18.0,2.0,,,0.0,1.0,,,,,,1.0,5782
9201,,8699001.0,65.2,14.0,35.0,3.0,2.0,,,1.0,0.0,,,0.0,1.0,,1.0,2920
9202,3.0,9625748.0,82.8,12.4,53.2,4.0,3.0,,,1.0,1.0,,,,,,1.0,5782
9203,3.0,9770480.0,74.9,16.7,40.9,7.0,3.0,,,0.0,1.0,,,,,,1.0,5782
9204,,14900000.0,99.0,,,8.0,4.0,2.0,2.64,,,,,1.0,0.0,2.0,2.0,8839
9205,,7430208.0,56.5,14.6,31.3,22.0,2.0,,,1.0,0.0,,,,,,1.0,5782
9206,2.0,7400000.0,30.4,5.5,17.3,2.0,1.0,,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6382
9207,1.0,10800000.0,74.0,8.7,44.3,6.0,3.0,,,0.0,1.0,,,0.0,3.0,1.0,2.0,8903
9208,2.0,13500000.0,104.0,13.0,55.0,4.0,3.0,1.0,,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,9264
9209,1.0,6500000.0,32.4,6.8,18.6,1.0,1.0,,2.64,1.0,0.0,,,,,1.0,2.0,2776
9210,2.0,6750000.0,36.0,9.0,18.0,4.0,1.0,,,,,,,,,,0.0,8772
9211,2.0,8500000.0,54.7,,,2.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,9430
9212,2.0,10200000.0,56.0,6.0,44.0,3.0,3.0,1.0,2.48,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,782
9213,0.0,10700000.0,51.0,8.3,30.0,8.0,2.0,1.0,2.7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3604
9214,0.0,11500000.0,67.2,9.5,45.5,4.0,3.0,2.0,2.64,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,172
9215,0.0,11800000.0,80.0,8.0,48.0,11.0,3.0,1.0,2.64,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5168
9216,,13000000.0,73.0,7.3,52.3,2.0,3.0,1.0,,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,7938
9217,0.0,13500000.0,82.0,11.0,50.0,6.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,7423
9218,2.0,13600000.0,53.6,8.9,32.2,17.0,2.0,,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1741
9219,2.0,14850000.0,55.7,8.5,33.0,8.0,2.0,1.0,,0.0,1.0,0.0,1.0,,,1.0,2.0,6697
9220,2.0,17800000.0,78.0,9.0,52.0,3.0,3.0,1.0,3.05,1.0,0.0,,,1.0,0.0,2.0,2.0,5810
9221,2.0,18250000.0,60.7,8.5,38.8,7.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5863
9222,0.0,23700000.0,78.0,,,5.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,,,2.0,1.0,5867
9223,2.0,24999900.0,152.0,15.0,,1.0,4.0,,,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,6601
9224,2.0,39800000.0,71.5,,49.8,16.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,,,1.0,1.0,4575
9225,0.0,41500000.0,121.0,15.0,72.0,12.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,5939
9226,0.0,45500000.0,183.0,14.0,101.0,11.0,5.0,,,,,,,,,,0.0,2589
9227,2.0,87000000.0,120.0,20.0,85.0,18.0,3.0,,3.2,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3461
9228,1.0,5000000.0,33.5,8.5,17.5,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4482
9229,1.0,5600000.0,38.5,9.5,18.5,11.0,1.0,,,,,1.0,1.0,1.0,0.0,,2.0,3189
9230,1.0,5600000.0,33.0,10.0,18.0,1.0,1.0,,,1.0,0.0,,,1.0,0.0,,1.0,4482
9231,1.0,5600000.0,33.3,10.0,18.0,1.0,1.0,,2.64,0.0,1.0,,,1.0,0.0,0.0,1.0,4482
9232,2.0,5750000.0,28.0,5.0,15.0,2.0,1.0,,2.48,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8360
9233,1.0,5800000.0,35.1,9.2,14.1,1.0,1.0,,,0.0,1.0,,,,,1.0,1.0,7279
9234,0.0,5950000.0,92.0,18.0,59.0,1.0,3.0,,,0.0,1.0,1.0,1.0,,,0.0,1.0,673
9235,1.0,6000000.0,39.2,9.0,20.9,1.0,1.0,,,0.0,1.0,,,,,0.0,1.0,2878
9236,1.0,6000000.0,32.5,5.5,21.1,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3188
9237,1.0,6050000.0,33.5,8.0,19.0,4.0,1.0,,,0.0,1.0,,,1.0,0.0,2.0,1.0,4482
9238,1.0,6100000.0,28.5,5.5,16.0,1.0,1.0,,,0.0,1.0,1.0,0.0,,,,1.0,3588
9239,1.0,6150000.0,34.4,9.5,19.0,12.0,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8845
9240,1.0,6200000.0,31.9,5.2,21.3,2.0,1.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,678
9241,1.0,6200000.0,38.7,8.5,20.8,8.0,1.0,,2.65,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2621
9242,1.0,6200000.0,39.3,8.9,20.9,1.0,1.0,,,,,0.0,1.0,,,1.0,1.0,9219
9243,2.0,6200000.0,37.7,7.9,19.3,4.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2466
9244,1.0,6300000.0,38.0,9.0,18.0,10.0,1.0,,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6560
9245,1.0,6400000.0,39.0,9.7,18.9,9.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1132
9246,1.0,6497000.0,36.0,11.0,15.0,1.0,1.0,,2.64,0.0,1.0,1.0,0.0,,,2.0,2.0,1182
9247,1.0,6500000.0,34.0,8.5,16.0,11.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1340
9248,1.0,6500000.0,50.0,8.0,29.0,6.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,2.0,4482
9249,2.0,6500000.0,33.1,6.0,18.8,8.0,1.0,,2.64,0.0,1.0,1.0,0.0,,,1.0,1.0,8507
9250,2.0,6500000.0,36.0,10.0,20.0,2.0,1.0,,2.64,1.0,0.0,,,,,1.0,1.0,1035
9251,2.0,6600000.0,30.0,6.0,19.0,1.0,1.0,,2.48,1.0,0.0,1.0,0.0,,,1.0,2.0,8290
9252,1.0,6700000.0,33.1,6.6,18.4,1.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,924
9253,1.0,6690000.0,45.0,6.0,27.8,6.0,2.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,513
9254,1.0,6750000.0,41.0,8.5,18.0,9.0,1.0,,,0.0,1.0,,,1.0,0.0,,1.0,2031
9255,1.0,6750000.0,32.5,5.2,21.8,3.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3309
9256,1.0,6840000.0,39.0,8.5,21.0,9.0,1.0,,,0.0,1.0,,,1.0,0.0,,1.0,1002
9257,2.0,6800000.0,36.0,10.2,20.3,7.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5120
9258,1.0,6850000.0,44.0,10.0,20.0,23.0,1.0,,2.8,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,6653
9259,1.0,6880000.0,32.7,6.6,17.7,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,924
9260,1.0,6900000.0,38.0,10.0,18.0,7.0,1.0,,,0.0,1.0,0.0,1.0,,,1.0,2.0,9013
9261,1.0,6900000.0,40.7,8.5,20.9,5.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,5728
9262,1.0,6900000.0,32.0,6.0,21.0,2.0,1.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,6689
9263,1.0,6990000.0,35.0,10.0,20.0,9.0,1.0,,,0.0,1.0,,,1.0,0.0,1.0,1.0,7030
9264,1.0,6980000.0,36.0,12.0,16.0,1.0,1.0,,,,,1.0,0.0,,,,2.0,1340
9265,1.0,6990000.0,34.8,9.7,19.9,12.0,1.0,,2.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7030
9266,1.0,6980000.0,36.0,12.0,16.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,2.0,1.0,1340
9267,2.0,6950000.0,36.8,8.0,19.1,6.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9544
