id,new,latitude,longitude,district,street,address,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating
3929,0.0,55.649164,37.765085,4.0,Поречная улица,21,1996.0,,22.0,0.0,1.0,0.0,1.0,1.0,0.0
8702,0.0,55.764419999999994,37.702706,4.0,Солдатская улица,10К1,1985.0,2.0,14.0,0.0,1.0,1.0,,,0.0
3143,0.0,55.685949,37.846068,4.0,Жулебинский бульвар,33к1,2002.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0
7185,0.0,55.670793,37.78951,4.0,улица Маршала Баграмяна,1,2003.0,3.0,17.0,0.0,1.0,0.0,,1.0,0.0
3609,0.0,55.82575,37.823125,3.0,Хабаровская улица,21,1970.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
5147,1.0,55.77555,37.737794,3.0,Вольная улица,28/4к2,2020.0,3.0,25.0,0.0,1.0,0.0,0.0,,
5604,0.0,55.782517000000006,37.709047999999996,3.0,Большая Семеновская улица,27К1,1968.0,0.0,12.0,0.0,1.0,0.0,,1.0,0.0
1079,0.0,55.743460999999996,37.804224,3.0,Перовская улица,66к7,2014.0,3.0,13.0,0.0,1.0,0.0,,1.0,0.0
5914,0.0,55.89346,37.653890999999994,2.0,Студеный проезд,2К1,2005.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0
7435,0.0,55.85587099999999,37.700002000000005,2.0,улица Вешних Вод,2К6,2002.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
1729,0.0,55.815964,37.707673,3.0,Наримановская улица,23,1966.0,,5.0,1.0,0.0,0.0,,,0.0
2858,0.0,55.791192,37.675837,3.0,улица Сокольнический Вал,50к2,1978.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
9180,0.0,55.828019999999995,37.755221,3.0,Открытое шоссе,27К6,1965.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
2216,0.0,55.814603000000005,37.811546,3.0,Чусовская улица,11К1,1967.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
1955,0.0,55.79946700000001,37.813441,3.0,13-я Парковая улица,16К2,1961.0,3.0,5.0,1.0,0.0,0.0,,0.0,0.0
2128,0.0,55.755706999999994,37.784937,3.0,2-я Владимирская улица,29,1971.0,,14.0,0.0,1.0,1.0,1.0,1.0,
3714,0.0,55.764869999999995,37.728245,3.0,улица Буракова,5К2,1965.0,4.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
6522,0.0,55.819908999999996,37.828003,3.0,Хабаровская улица,10/30,1980.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
4189,0.0,55.74698299999999,37.789249,3.0,Утренняя улица,6,1966.0,3.0,5.0,1.0,0.0,0.0,,,0.0
7555,0.0,55.794816000000004,37.796085999999995,3.0,8-я Парковая улица,25,1962.0,,5.0,1.0,0.0,0.0,1.0,,
3253,0.0,55.7494,37.806201,3.0,Союзный проспект,6К3,1967.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
4245,0.0,55.803914,37.772729,3.0,Никитинская улица,27К2,1961.0,,5.0,1.0,0.0,0.0,,0.0,
1353,0.0,55.817997,37.724202000000005,3.0,Ивантеевская улица,11,1957.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0
6440,0.0,55.877495999999994,37.635484999999996,2.0,Полярная улица,19,1971.0,0.0,14.0,0.0,1.0,0.0,,0.0,0.0
7011,0.0,55.715839,37.888037,3.0,улица Рудневка,4,2004.0,3.0,10.0,0.0,1.0,1.0,,1.0,0.0
7897,0.0,55.739523999999996,37.868714000000004,3.0,Городецкая улица,11,1987.0,2.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
4592,0.0,55.73788199999999,37.850155,3.0,Суздальская улица,12К4,1995.0,2.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
669,0.0,55.7889,37.669378,3.0,улица Шумкина,13,1966.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
698,0.0,55.784794999999995,37.684622999999995,3.0,улица 4-я Сокольническая,1к1,1957.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
5891,0.0,55.809064,37.797253000000005,3.0,9-я Парковая улица,61К2,1961.0,3.0,5.0,1.0,0.0,0.0,,,0.0
5943,0.0,55.785215,37.739061,3.0,Фортунатовская улица,31/35,1957.0,0.0,5.0,1.0,0.0,0.0,,,0.0
2539,0.0,55.71586,37.882926,3.0,улица Рудневка,9,2005.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
1686,0.0,55.765215000000005,37.789932,3.0,шоссе Энтузиастов,82/2К1,1976.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
5847,0.0,55.759243000000005,37.740444000000004,3.0,проспект Буденного,51к7,2017.0,2.0,6.0,0.0,1.0,1.0,,,1.0
5493,0.0,55.744519999999994,37.877778,3.0,Новокосинская улица,51К1,1987.0,2.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
375,0.0,55.740095999999994,37.856677000000005,3.0,Новокосинская улица,17К5,1996.0,2.0,17.0,0.0,1.0,0.0,,1.0,0.0
8718,0.0,55.79851,37.794361,3.0,7-я Парковая улица,16К1,1982.0,4.0,17.0,1.0,1.0,0.0,,1.0,0.0
8438,0.0,55.816364,37.807216,3.0,Байкальская улица,38К1,1976.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
1566,0.0,55.736513,37.822559000000005,3.0,Вешняковская улица,4К3,1971.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8333,0.0,55.798480000000005,37.777688,3.0,3-я Прядильная улица,13К3,1961.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
6577,0.0,55.798287,37.773762,3.0,3-я Прядильная улица,7,1960.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
161,0.0,55.72358199999999,37.905177,3.0,Лухмановская улица,33,2006.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
2951,0.0,55.82686700000001,37.760791,3.0,Открытое шоссе,25К5,1964.0,2.0,5.0,1.0,0.0,0.0,,,0.0
2707,0.0,55.768289,37.837219,3.0,Саянская улица,15К2,1975.0,4.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
2649,0.0,55.80608,37.549983000000005,1.0,улица 8 Марта,14,,,5.0,,,,,,
3587,0.0,55.750677,37.797819,3.0,Братская улица,27К1,1968.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
8542,0.0,55.739934,37.781021,3.0,Кусковская улица,21К2,1966.0,4.0,9.0,1.0,1.0,0.0,,,0.0
6969,0.0,55.747186,37.808509,3.0,Мартеновская улица,39К2,1977.0,3.0,16.0,0.0,1.0,0.0,,,0.0
6797,0.0,55.793282999999995,37.726411999999996,3.0,2-я Пугачевская улица,10К2,1967.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
3497,0.0,55.810966,37.821508,3.0,Щелковское шоссе,90,1967.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
2710,0.0,55.764374,37.787704,3.0,шоссе Энтузиастов,78К2,1966.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
9718,0.0,55.761846999999996,37.74021,3.0,улица 3-я Соколиной Горы,17,1958.0,0.0,5.0,1.0,0.0,0.0,,,0.0
6891,0.0,55.808376,37.818498999999996,3.0,15-я Парковая улица,48,1962.0,3.0,5.0,1.0,0.0,0.0,,,0.0
8733,0.0,55.806241,37.772083,3.0,Никитинская улица,35К2,1960.0,,5.0,1.0,0.0,0.0,,0.0,
8467,0.0,55.714332999999996,37.896921,3.0,Святоозерская улица,23,2004.0,3.0,9.0,0.0,1.0,1.0,,1.0,0.0
4161,0.0,55.756092,37.83757,3.0,улица Сталеваров,18К2,1975.0,0.0,9.0,0.0,1.0,0.0,,,0.0
280,0.0,55.790833,37.813612,3.0,Нижняя Первомайская улица,54,1984.0,4.0,16.0,0.0,1.0,1.0,,1.0,0.0
5645,0.0,55.790686,37.798798,3.0,9-я Парковая улица,7,1973.0,0.0,12.0,0.0,1.0,0.0,,0.0,0.0
8068,0.0,55.808356,37.777652,3.0,Щелковское шоссе,26К1,2000.0,3.0,16.0,0.0,1.0,1.0,,,0.0
7178,0.0,55.820333999999995,37.711760999999996,3.0,Погонный проезд,11,1988.0,4.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
6935,0.0,55.752506000000004,37.804611,3.0,Зеленый проспект,40К1,1969.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0
472,0.0,55.75413199999999,37.78386,3.0,2-я Владимирская улица,33,1967.0,,5.0,1.0,0.0,0.0,,0.0,
6581,0.0,55.72422099999999,37.810018,3.0,Снайперская улица,6К3,1970.0,3.0,9.0,0.0,1.0,0.0,,,0.0
3783,0.0,55.818048,37.719504,3.0,Ивантеевская улица,10,1958.0,0.0,9.0,0.0,1.0,0.0,,,0.0
8400,0.0,55.778319999999994,37.833428999999995,3.0,Челябинская улица,24К1,1977.0,3.0,14.0,0.0,1.0,0.0,,,0.0
510,0.0,55.82664499999999,37.81,3.0,Камчатская улица,2,1971.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
3515,0.0,55.748903000000006,37.791863,3.0,Братская улица,19К2,1965.0,4.0,5.0,1.0,0.0,0.0,,,0.0
1068,0.0,55.792745999999994,37.811087,3.0,Первомайская улица,100,1984.0,4.0,16.0,0.0,1.0,1.0,,,0.0
8681,0.0,55.81748100000001,37.710916,3.0,бульвар Маршала Рокоссовского,39/22,1968.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
6278,0.0,55.794290000000004,37.607215000000004,2.0,2-я Ямская улица,7,1956.0,4.0,4.0,1.0,0.0,0.0,,0.0,0.0
6580,0.0,55.873966,37.59922,2.0,улица Римского-Корсакова,11к1,2019.0,,23.0,0.0,1.0,1.0,1.0,,1.0
6457,0.0,55.78354399999999,37.726619,3.0,Зверинецкая улица,6,1963.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
8119,0.0,55.716696,37.828883000000005,3.0,Косинская улица,26К2,,,9.0,0.0,1.0,0.0,1.0,,
4417,0.0,55.740441000000004,37.822245,3.0,Кетчерская улица,2К5,1994.0,3.0,14.0,0.0,1.0,1.0,,1.0,0.0
8949,0.0,55.72299399999999,37.805608,3.0,улица Красный Казанец,3К2,1970.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
4013,0.0,55.72271,37.830518,3.0,Косинская улица,18К3,1970.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
9278,0.0,55.725497999999995,37.810818,3.0,улица Молдагуловой,10К2,1970.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
6251,0.0,55.801455000000004,37.63765,2.0,проспект Мира,102С12,2014.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,
4923,0.0,55.892092000000005,37.621902,2.0,улица Лескова,25,1978.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
5692,0.0,55.852596999999996,37.662201,2.0,Уржумская улица,3К1,1971.0,4.0,14.0,0.0,1.0,1.0,,,0.0
2450,0.0,55.85575,37.644073,2.0,проезд Русанова,9,,,17.0,0.0,1.0,1.0,0.0,0.0,0.0
7111,0.0,55.879909,37.596911,2.0,Бибиревская улица,4А,2019.0,,20.0,0.0,1.0,1.0,0.0,0.0,
6575,0.0,55.830892000000006,37.646606,2.0,1-й Сельскохозяйственный проезд,3,1960.0,0.0,8.0,0.0,1.0,0.0,1.0,,0.0
1781,0.0,55.893127,37.677391,2.0,Северодвинская улица,19,1984.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
5697,0.0,55.869526,37.635278,2.0,проезд Дежнева,25К2,1983.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
6355,0.0,55.880409,37.681999999999995,2.0,Тайнинская улица,7К4,2004.0,3.0,17.0,0.0,1.0,1.0,,,0.0
2468,0.0,55.8134,37.659847,2.0,Рижский проезд,5,1954.0,0.0,8.0,0.0,1.0,0.0,,1.0,0.0
2790,0.0,55.825371,37.597513,2.0,улица Кашенкин Луг,6к2,2010.0,3.0,22.0,0.0,1.0,1.0,,1.0,0.0
2676,1.0,55.808629,37.646615000000004,2.0,Новоалексеевская улица,16С1,,,12.0,0.0,1.0,1.0,,,
6019,0.0,55.884898,37.608544,2.0,улица Плещеева,8,1981.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
632,0.0,55.892844,37.577606,2.0,Новгородская улица,5к1,2010.0,2.0,20.0,0.0,1.0,0.0,,1.0,0.0
7667,0.0,55.877738,37.580714,2.0,Алтуфьевское шоссе,77к1,2011.0,0.0,22.0,0.0,1.0,1.0,0.0,,1.0
4336,0.0,55.875556,37.637623,2.0,Полярная улица,14,1970.0,0.0,14.0,1.0,0.0,0.0,,,0.0
720,0.0,55.870925,37.682736,2.0,Изумрудная улица,18,2015.0,2.0,11.0,0.0,1.0,1.0,,,
9439,0.0,55.881884,37.710234,2.0,Анадырский проезд,69,1970.0,,9.0,0.0,1.0,0.0,,,
2890,0.0,55.871703000000004,37.596246,2.0,улица Римского-Корсакова,8,1993.0,0.0,12.0,0.0,1.0,1.0,,1.0,0.0
6905,0.0,55.876661999999996,37.633868,2.0,Полярная улица,17К2,2012.0,2.0,14.0,0.0,1.0,0.0,,1.0,0.0
1013,0.0,55.872279000000006,37.717501,2.0,улица Проходчиков,5,1974.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
5276,0.0,55.86760699999999,37.621687,2.0,Юрловский проезд,13А,1975.0,3.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0
2775,0.0,55.873041,37.708913,2.0,Лосевская улица,1К2,1976.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
1304,0.0,55.89782099999999,37.575109000000005,2.0,Череповецкая улица,14,1976.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
7683,0.0,55.855638,37.609002000000004,2.0,Отрадный проезд,5,2004.0,2.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
1063,0.0,55.874935,37.519117,1.0,Ангарская улица,22К3,1998.0,3.0,17.0,1.0,0.0,0.0,,,0.0
7262,1.0,55.808604,37.647729,2.0,Новоалексеевская улица,6с2,,,9.0,0.0,1.0,1.0,,,
1086,0.0,55.850747,37.576798,2.0,Нововладыкинский проезд,1к3,2018.0,2.0,20.0,1.0,0.0,0.0,,1.0,0.0
4681,0.0,55.811907,37.654008000000005,2.0,Маломосковская улица,31,1964.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
3067,1.0,55.852076000000004,37.625127,2.0,Сельскохозяйственная улица,35,2020.0,2.0,11.0,0.0,1.0,1.0,1.0,,
3251,0.0,55.782916,37.507366999999995,1.0,Зорге 9 ЖК,к3,,,27.0,,,,,,
2684,0.0,55.790266,37.616116999999996,2.0,улица Советской Армии,13,1958.0,0.0,6.0,0.0,1.0,0.0,,0.0,0.0
4926,0.0,55.889376,37.66044,2.0,улица Грекова,5,2002.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
1646,0.0,55.86981899999999,37.631236,2.0,проезд Дежнева,29К1,1990.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
6730,0.0,55.815397999999995,37.64056,2.0,проспект Мира,124К13,1936.0,0.0,5.0,0.0,1.0,0.0,,0.0,0.0
565,0.0,55.885569999999994,37.684641,2.0,Тайнинская улица,17К1,1998.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
1561,0.0,55.867253000000005,37.686006,2.0,улица Коминтерна,28к1,2014.0,2.0,23.0,0.0,1.0,1.0,,0.0,1.0
1495,0.0,55.876757999999995,37.663395,2.0,Олонецкий проезд,18К1,1999.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
800,0.0,55.823211,37.621399,2.0,улица Академика Королева,8К2,1990.0,3.0,22.0,0.0,1.0,0.0,,1.0,0.0
3083,0.0,55.810531000000005,37.653658,2.0,Новоалексеевская улица,22к1,2018.0,,16.0,1.0,1.0,1.0,0.0,0.0,
7733,0.0,55.882525,37.711707000000004,2.0,Анадырский проезд,73,1970.0,,14.0,0.0,1.0,0.0,,1.0,
9639,0.0,55.824278,37.597657,2.0,улица Кашенкин Луг,5,1958.0,,5.0,1.0,0.0,0.0,,0.0,0.0
7155,0.0,55.825917000000004,37.595859999999995,2.0,улица Кашенкин Луг,8к3,2010.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
5897,0.0,55.887352,37.648501,2.0,Широкая улица,4К1,1967.0,2.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
5922,0.0,55.875657,37.644432,2.0,проезд Шокальского,11,2004.0,3.0,17.0,0.0,1.0,0.0,,1.0,0.0
395,0.0,55.80145,37.5327,1.0,улица Черняховского,2,1967.0,0.0,12.0,0.0,1.0,1.0,,1.0,0.0
5245,0.0,55.79903100000001,37.50019,1.0,улица Панфилова,2к1,1951.0,0.0,7.0,0.0,1.0,0.0,,1.0,0.0
3809,0.0,55.754968000000005,37.509262,7.0,Береговой проезд,5Ак1,,,25.0,0.0,1.0,1.0,,,
6063,0.0,55.789947,37.570042,1.0,ВТБ Арена Парк ЖК,к8,,,15.0,0.0,1.0,0.0,0.0,,
6310,0.0,55.776522,37.556325,1.0,Беговая улица,10,1959.0,0.0,5.0,1.0,0.0,0.0,,,0.0
5623,0.0,55.85781600000001,37.569234,1.0,Дубнинская улица,4К1,1971.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
5956,0.0,55.869925,37.500863,1.0,Зеленоградская улица,17К4,2000.0,2.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
7514,0.0,55.87805600000001,37.507906,1.0,Базовская улица,15к8,2014.0,3.0,15.0,0.0,1.0,1.0,,1.0,0.0
8092,0.0,55.857068000000005,37.479582,1.0,Фестивальная улица,27,1965.0,4.0,35.0,0.0,1.0,1.0,,,0.0
7377,0.0,55.80322099999999,37.496839,1.0,улица Панфилова,10,1960.0,0.0,8.0,1.0,1.0,0.0,1.0,,0.0
909,0.0,55.855411,37.472279,1.0,Ленинградское шоссе,92А,,,31.0,0.0,1.0,1.0,,,
8870,0.0,55.822148999999996,37.503082,1.0,4-й Новоподмосковный переулок,4,1933.0,0.0,7.0,0.0,1.0,0.0,,1.0,
873,0.0,55.807127,37.515901,1.0,Ленинградский проспект,76К3,2002.0,2.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0
2475,0.0,55.86523199999999,37.540820000000004,1.0,Коровинское шоссе,3К2,2009.0,3.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0
7753,0.0,55.874329,37.523501,1.0,Талдомская улица,17К1,2002.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
859,0.0,55.876789,37.535447999999995,1.0,улица Софьи Ковалевской,2К1,1971.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
287,0.0,55.872466,37.540102000000005,1.0,Бескудниковский бульвар,55К1,1969.0,2.0,12.0,0.0,1.0,0.0,,1.0,0.0
3794,0.0,55.808902,37.568156,1.0,Тимирязевская улица,9,1969.0,3.0,9.0,0.0,1.0,0.0,,0.0,0.0
3685,0.0,55.85103,37.505696,1.0,Кронштадтский бульвар,43К2,1972.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
2496,0.0,55.539879000000006,37.144141999999995,10.0,улица Николинские Ключи,34,2015.0,,3.0,1.0,0.0,1.0,1.0,0.0,
5763,0.0,55.874814,37.509227,1.0,Весенняя улица,25К2,1963.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
1410,0.0,55.793991000000005,37.570303,1.0,Петровско-Разумовский проезд,8А,1964.0,4.0,5.0,1.0,0.0,0.0,,,0.0
4769,0.0,55.857715,37.506873,1.0,Флотская улица,17К2,1976.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
5267,0.0,55.774963,37.545312,1.0,1-й Хорошевский проезд,14К1,1949.0,0.0,4.0,1.0,0.0,0.0,,,0.0
2042,0.0,55.843171,37.573357,1.0,Локомотивный проезд,15К2,1987.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0
9063,0.0,55.809181,37.535493,1.0,Большой Коптевский проезд,8,1978.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
2702,0.0,55.804263,37.537729999999996,1.0,улица Черняховского,8А,1971.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
9489,0.0,55.840502,37.527399,1.0,Михалковская улица,26К1,1997.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
413,0.0,55.86306999999999,37.537694,1.0,Дегунинская улица,3к3,2007.0,2.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
4568,0.0,55.822959,37.523088,1.0,улица Зои и Александра Космодемьянских,34А,1975.0,0.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
2291,0.0,55.778639,37.531791999999996,1.0,Хорошевское шоссе,62,1983.0,3.0,17.0,0.0,1.0,0.0,,,0.0
5579,0.0,55.849140000000006,37.514661,1.0,3-й Лихачевский переулок,3К3,1985.0,3.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0
2532,0.0,55.82408100000001,37.512038000000004,1.0,6-й Новоподмосковный переулок,7,1957.0,0.0,5.0,1.0,0.0,0.0,,,0.0
3755,0.0,55.793328,37.516224,1.0,3-я Песчаная улица,3,1950.0,0.0,6.0,0.0,1.0,0.0,,,0.0
5580,1.0,55.795398,37.528001,1.0,улица Викторенко,11кВ,2020.0,,23.0,1.0,0.0,0.0,,0.0,
4401,0.0,55.79563100000001,37.577247,1.0,Башиловская улица,8,1966.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
3798,0.0,55.734151000000004,37.61892,0.0,улица Большая Полянка,30,1971.0,4.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
883,0.0,55.744262,37.676412,0.0,улица Рогожский Вал,4,1974.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
3028,0.0,55.76191800000001,37.600648,0.0,Богословский переулок,3,1954.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0
6346,0.0,55.754172,37.602319,0.0,Калашный переулок,4,1914.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0
8210,0.0,55.777373,37.487567999999996,8.0,улица Демьяна Бедного,15К1,,,16.0,0.0,1.0,1.0,,,
6473,0.0,55.841589,37.457187,8.0,проезд Досфлота,3,1976.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
4944,0.0,55.846745,37.341412,8.0,улица Барышиха,33К1,1999.0,3.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
7645,0.0,55.795388,37.405157,8.0,улица Твардовского,23,1981.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
9293,0.0,55.896862,37.390667,8.0,Соколово-Мещерская улица,14к1,2007.0,2.0,6.0,0.0,1.0,1.0,,0.0,0.0
3459,0.0,55.802285,37.477489,8.0,улица Маршала Бирюзова,40,1971.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
3037,0.0,55.832069999999995,37.447809,8.0,Вишневая улица,14,1978.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0
8157,0.0,55.84835699999999,37.351195000000004,8.0,переулок 3-й Митинский,1,1993.0,,17.0,0.0,1.0,1.0,1.0,1.0,0.0
4119,0.0,55.85775600000001,37.439427,8.0,улица Фомичевой,16К3,1967.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
453,0.0,55.893848999999996,37.609946,2.0,улица Коненкова,21,1976.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
7184,0.0,55.542126,37.490209,11.0,улица Александры Монаховой,88к1,2017.0,2.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0
8501,0.0,55.783584999999995,37.56017,1.0,Ленинградский проспект,31А,,,20.0,0.0,1.0,1.0,0.0,1.0,
1823,0.0,55.494803000000005,37.556002,11.0,Южный кв-л,4,2017.0,,18.0,0.0,1.0,1.0,1.0,1.0,0.0
6650,0.0,55.796358999999995,37.561077000000004,1.0,улица Верхняя Масловка,22,1961.0,3.0,8.0,0.0,1.0,0.0,,1.0,0.0
1273,0.0,55.740218000000006,37.543821,7.0,Студенческая улица,31,1937.0,0.0,6.0,0.0,1.0,0.0,1.0,,0.0
1995,0.0,55.722359999999995,37.909938000000004,3.0,Лухмановская улица,32,2007.0,3.0,24.0,0.0,1.0,1.0,1.0,,0.0
7712,0.0,55.735595999999994,37.519539,7.0,площадь Победы,1кБ,1956.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0
9202,1.0,55.760241,37.611346999999995,0.0,Тверская улица,6С1,2021.0,,8.0,0.0,1.0,0.0,0.0,,
1169,0.0,55.801156999999996,37.493578,8.0,1-й Волоколамский проезд,6К2,1962.0,0.0,5.0,1.0,0.0,0.0,,,0.0
7561,0.0,55.838035999999995,37.386077,8.0,Пятницкое шоссе,7,1992.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
399,0.0,55.787867000000006,37.489257,8.0,улица Берзарина,12,2013.0,2.0,7.0,1.0,1.0,1.0,1.0,,
3129,0.0,55.79523100000001,37.457726,8.0,улица Рогова,15К2,1974.0,0.0,14.0,0.0,1.0,0.0,,1.0,0.0
8054,0.0,55.781594999999996,37.46317,8.0,улица Генерала Глаголева,12,1961.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
2912,0.0,55.775287,37.487092,8.0,проспект Маршала Жукова,21,1960.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
1858,0.0,55.84986800000001,37.343856,8.0,улица Барышиха,34,2000.0,3.0,14.0,0.0,1.0,0.0,,,0.0
1784,0.0,55.79551899999999,37.460367,8.0,улица Рогова,9,1963.0,4.0,5.0,1.0,0.0,0.0,1.0,,0.0
2293,0.0,55.84630500000001,37.371415999999996,8.0,Митинская улица,28к3,2015.0,2.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0
8651,0.0,55.864864000000004,37.5039,1.0,Клинская улица,3К1,2004.0,2.0,14.0,0.0,1.0,1.0,1.0,,0.0
7772,0.0,55.797574,37.569468,1.0,Петровско-Разумовский проезд,16,1934.0,0.0,8.0,0.0,1.0,0.0,1.0,,0.0
3727,0.0,55.818158999999994,37.572576,1.0,Дмитровское шоссе,13К2,1963.0,4.0,5.0,1.0,0.0,0.0,0.0,,0.0
